DEPARTMENT,DATE ,CARBON (metric tonne),ELECTRICITY (kwh),WATER (m3)
Logistics,21/1/2021,47.05,40.52,39
IT,21/1/2021,14.54,76.26,33.1
Finance,22/1/2021,60.49,45.28,35.3
Logistics,22/1/2021,46.3,42.54,39.1
IT,22/1/2021,14.65,77.47,33.1
Finance,23/1/2021,61.81,45.84,35.6
Logistics,23/1/2021,46.66,40.54,39.4
IT,23/1/2021,14.65,75.67,33.4
Finance,24/1/2021,60.76,45.36,35.6
Logistics,24/1/2021,44.69,39.94,39.3
IT,24/1/2021,16.57,74.56,33.6
Finance,25/1/2021,59.01,44.23,35.8
Logistics,25/1/2021,43.55,41.03,39.4
IT,25/1/2021,15.72,76.55,33.5
Finance,26/1/2021,60.58,43.03,36.1
Logistics,26/1/2021,43.15,40.94,39.6
IT,26/1/2021,16.79,78.34,33.5
Finance,27/1/2021,59.33,42.07,36.3
Logistics,27/1/2021,44.38,39.01,39.5
IT,27/1/2021,17.68,79.98,33.5
Finance,28/1/2021,61.36,42.94,36.6
Logistics,28/1/2021,45.99,38.6,39.4
IT,28/1/2021,19.1,80.95,33.7
Finance,29/1/2021,60.26,42.2,36.7
Logistics,29/1/2021,45.56,38.5,39.7
IT,29/1/2021,19.17,79.84,33.6
Finance,30/1/2021,58.51,43.11,36.9
Logistics,30/1/2021,43.91,38.45,39.6
IT,30/1/2021,18.44,79.89,33.9
Finance,31/1/2021,57.14,41.63,36.8
Logistics,31/1/2021,42.41,39.72,39.7
IT,31/1/2021,17.91,79,34
Finance,1/2/2021,56.3,40.78,37.1
Logistics,1/2/2021,44.25,38.98,39.6
IT,1/2/2021,17.06,77.86,34.3
Finance,2/2/2021,56.67,40.96,37.4
Logistics,2/2/2021,45.52,38.37,39.7
IT,2/2/2021,19.16,77.43,34.6
Finance,3/2/2021,56.95,41.36,37.4
Logistics,3/2/2021,47.46,39.71,39.7
IT,3/2/2021,21.17,77.57,34.9
Finance,4/2/2021,56.91,43.38,37.6
Logistics,4/2/2021,48.76,39.63,39.6
IT,4/2/2021,20.21,77.08,34.8
Finance,5/2/2021,56.77,42.28,37.6
Logistics,5/2/2021,47.33,39.56,39.7
IT,5/2/2021,20.94,75.87,34.9
Finance,6/2/2021,56.43,41.18,37.8
Logistics,6/2/2021,46.08,39.04,39.6
IT,6/2/2021,19.46,74.7,34.8
Finance,7/2/2021,55.65,42.52,38
Logistics,7/2/2021,46.88,38.2,39.6
IT,7/2/2021,20.34,73.31,35.1
Finance,8/2/2021,53.67,41.03,38.1
Logistics,8/2/2021,46.21,38.04,39.6
IT,8/2/2021,18.51,74.69,35.1
Finance,9/2/2021,53.47,41.83,38.3
Logistics,9/2/2021,45.31,38.24,39.9
IT,9/2/2021,19.58,73.76,35.4
Finance,10/2/2021,53.03,42.08,38.4
Logistics,10/2/2021,46.47,39.33,39.8
IT,10/2/2021,20.45,72.66,35.7
Finance,11/2/2021,54.63,40.18,38.4
Logistics,11/2/2021,45.5,39.12,40
IT,11/2/2021,19.81,71.92,35.7
Finance,12/2/2021,56.57,39.96,38.5
Logistics,12/2/2021,44.68,38.35,40.3
IT,12/2/2021,19.43,73.96,36
Finance,13/2/2021,55.63,41.94,38.7
Logistics,13/2/2021,43.64,36.96,40.4
IT,13/2/2021,21.22,74.83,36.1
Finance,14/2/2021,54.42,41.72,38.6
Logistics,14/2/2021,44.97,36.89,40.3
IT,14/2/2021,19.33,75.22,36.3
Finance,15/2/2021,54.32,39.96,38.6
Logistics,15/2/2021,45.63,35.6,40.3
IT,15/2/2021,17.35,74.17,36.6
Finance,16/2/2021,55.8,41.91,38.6
Logistics,16/2/2021,46.17,35.51,40.3
IT,16/2/2021,17.32,73.45,36.6
Finance,17/2/2021,55.73,41.98,38.5
Logistics,17/2/2021,45.72,35.7,40.2
IT,17/2/2021,15.46,72.09,36.6
Finance,18/2/2021,56.79,42.94,38.7
Logistics,18/2/2021,44.17,36.15,40.4
IT,18/2/2021,17.39,70.48,36.6
Finance,19/2/2021,58.33,43,38.8
Logistics,19/2/2021,42.6,34.4,40.4
IT,19/2/2021,16.83,68.71,36.9
Finance,20/2/2021,59.89,44.19,39
Logistics,20/2/2021,43.76,32.72,40.6
IT,20/2/2021,16.75,70.13,37
Finance,21/2/2021,60.05,42.38,39
Logistics,21/2/2021,42.39,33.84,40.8
IT,21/2/2021,15.31,68.63,37.3
Finance,22/2/2021,58.56,44.22,39.3
Logistics,22/2/2021,43.25,34.2,40.7
IT,22/2/2021,15.29,70.4,37.5
Finance,23/2/2021,58.81,43.12,39.6
Logistics,23/2/2021,43.63,35.34,40.6
IT,23/2/2021,13.72,71.27,37.7
Finance,24/2/2021,58.94,42.39,39.7
Logistics,24/2/2021,44.38,35.69,40.9
IT,24/2/2021,14.95,73.35,37.8
Finance,25/2/2021,58.13,43.14,39.6
Logistics,25/2/2021,44.56,37.01,41
IT,25/2/2021,15.8,71.8,37.9
Finance,26/2/2021,57.22,42.13,39.5
Logistics,26/2/2021,44.51,36.83,41.3
IT,26/2/2021,13.9,69.91,37.8
Finance,27/2/2021,55.55,41.1,39.5
Logistics,27/2/2021,45.74,37.33,41.3
IT,27/2/2021,15.85,68.57,38.1
Finance,28/2/2021,54.61,39.25,39.5
Logistics,28/2/2021,44.72,37.73,41.3
IT,28/2/2021,16.94,70.01,38
Finance,1/3/2021,55.81,37.7,39.7
Logistics,1/3/2021,43.56,38.25,41.4
IT,1/3/2021,16.83,71.32,37.9
Finance,2/3/2021,57.17,37.08,39.8
Logistics,2/3/2021,43.39,38.53,41.4
IT,2/3/2021,18.6,71.31,37.9
Finance,3/3/2021,56.22,38.35,40.1
Logistics,3/3/2021,44.11,40.46,41.3
IT,3/3/2021,20.39,73.32,37.9
Finance,4/3/2021,56.61,38.91,40.3
Logistics,4/3/2021,42.41,40.94,41.4
IT,4/3/2021,20.53,73.32,38.1
Finance,5/3/2021,58.42,37.35,40.3
Logistics,5/3/2021,42.35,41.29,41.3
IT,5/3/2021,21.36,73.1,38
Finance,6/3/2021,59.64,35.46,40.6
Logistics,6/3/2021,42.15,39.63,41.5
IT,6/3/2021,22.19,72.57,38.3
Finance,7/3/2021,58.02,36.57,40.6
Logistics,7/3/2021,40.52,39.08,41.5
IT,7/3/2021,23.68,71.1,38.4
Finance,8/3/2021,58.8,36.96,40.7
Logistics,8/3/2021,38.75,38.37,41.4
IT,8/3/2021,22.59,69.85,38.5
Finance,9/3/2021,59.05,35.82,40.7
Logistics,9/3/2021,39.32,37.2,41.3
IT,9/3/2021,21.19,69.41,38.8
Finance,10/3/2021,57.4,35.77,41
Logistics,10/3/2021,40.31,35.5,41.4
IT,10/3/2021,22.82,68.5,39.1
Finance,11/3/2021,56.69,36.21,41.1
Logistics,11/3/2021,41.86,36.71,41.4
IT,11/3/2021,24.2,70.09,39.3
Finance,12/3/2021,57.18,37.18,41.1
Logistics,12/3/2021,40.95,37.62,41.6
IT,12/3/2021,25.26,70.32,39.3
Finance,13/3/2021,56.26,38.09,41.1
Logistics,13/3/2021,40.33,37.75,41.9
IT,13/3/2021,25.6,72.05,39.4
Finance,14/3/2021,55.09,40.19,41
Logistics,14/3/2021,39.99,38.81,42
IT,14/3/2021,24.47,74.03,39.5
Finance,15/3/2021,57.01,42.13,41
Logistics,15/3/2021,39.21,37.24,42.3
IT,15/3/2021,23.67,72.23,39.7
Finance,16/3/2021,57.71,42.85,41.1
Logistics,16/3/2021,37.7,38.19,42.3
IT,16/3/2021,23.38,71.41,39.6
Finance,17/3/2021,56.74,43.78,41
Logistics,17/3/2021,36.75,38.06,42.6
IT,17/3/2021,23.23,70.9,39.9
Finance,18/3/2021,56.24,45.08,41.2
Logistics,18/3/2021,37.32,37.02,42.5
IT,18/3/2021,23.84,72.52,39.8
Finance,19/3/2021,54.78,45.53,41.3
Logistics,19/3/2021,36.84,37.75,42.5
IT,19/3/2021,22.95,72.9,40
Finance,20/3/2021,55.43,46.07,41.3
Logistics,20/3/2021,34.97,37.61,42.7
IT,20/3/2021,23.63,74.99,40
Finance,21/3/2021,54.19,46.45,41.5
Logistics,21/3/2021,33.51,37.63,42.9
IT,21/3/2021,23.18,73.39,40.2
Finance,22/3/2021,54.65,44.45,41.4
Logistics,22/3/2021,33.87,39.43,43
IT,22/3/2021,23.22,74.31,40.2
Finance,23/3/2021,56.25,42.54,41.7
Logistics,23/3/2021,34.14,40.36,43.3
IT,23/3/2021,22.87,74.14,40.2
Finance,24/3/2021,57.41,43.22,41.9
Logistics,24/3/2021,35.02,40.81,43.3
IT,24/3/2021,22.82,73.89,40.3
Finance,25/3/2021,55.5,43.62,41.9
Logistics,25/3/2021,33.92,40.74,43.2
IT,25/3/2021,23.51,74.32,40.3
Finance,26/3/2021,55.17,43.14,42.1
Logistics,26/3/2021,35.34,42.45,43.3
IT,26/3/2021,22.24,72.41,40.5
Finance,27/3/2021,55.98,42.34,42.2
Logistics,27/3/2021,37.06,42.49,43.5
IT,27/3/2021,23.49,71.72,40.5
Finance,28/3/2021,55.99,41.79,42.1
Logistics,28/3/2021,35.34,43.98,43.4
IT,28/3/2021,21.97,73.48,40.6
Finance,29/3/2021,54.01,39.86,42.1
Logistics,29/3/2021,36.9,45.9,43.3
IT,29/3/2021,22.91,72.21,40.7
Finance,30/3/2021,55.13,40.55,42.4
Logistics,30/3/2021,37.53,47.69,43.5
IT,30/3/2021,22.5,72.85,40.8
Finance,31/3/2021,53.32,38.72,42.4
Logistics,31/3/2021,37.63,45.97,43.5
IT,31/3/2021,23.95,73.07,40.8
Finance,1/4/2021,54.21,39.17,42.3
Logistics,1/4/2021,37.06,45.11,43.7
IT,1/4/2021,23.08,72.65,41
Finance,2/4/2021,53.85,40.33,42.5
Logistics,2/4/2021,38.07,43.68,43.9
IT,2/4/2021,23.34,70.93,41.2
Finance,3/4/2021,54.45,41.56,42.5
Logistics,3/4/2021,39.23,42.06,43.8
IT,3/4/2021,24.35,71.65,41.1
Finance,4/4/2021,52.96,39.81,42.5
Logistics,4/4/2021,38.13,42.95,43.8
IT,4/4/2021,26.44,73.57,41.4
Finance,5/4/2021,51.98,41.63,42.7
Logistics,5/4/2021,38.31,44.57,44
IT,5/4/2021,25.07,72.95,41.6
Finance,6/4/2021,52.14,42.15,42.7
Logistics,6/4/2021,39.47,44.83,44.1
IT,6/4/2021,23.22,74.02,41.9
Finance,7/4/2021,53.17,44.16,42.7
Logistics,7/4/2021,39.24,44.96,44.3
IT,7/4/2021,22.3,72.09,42
Finance,8/4/2021,54.42,42.44,42.7
Logistics,8/4/2021,40.77,45.34,44.3
IT,8/4/2021,20.32,70.73,42.3
Finance,9/4/2021,53.94,43.43,42.7
Logistics,9/4/2021,42.74,45.76,44.5
IT,9/4/2021,21.79,68.79,42.3
Finance,10/4/2021,55.33,45.12,42.6
Logistics,10/4/2021,40.75,47.46,44.8
IT,10/4/2021,22.07,67.93,42.4
Finance,11/4/2021,55.08,45.54,42.6
Logistics,11/4/2021,40.26,49.38,44.9
IT,11/4/2021,22.52,67.04,42.7
Finance,12/4/2021,54.98,45.41,42.7
Logistics,12/4/2021,41.37,48.64,45.1
IT,12/4/2021,24.2,68.18,43
Finance,13/4/2021,55.06,46.96,42.8
Logistics,13/4/2021,41.97,50.74,45.4
IT,13/4/2021,25.21,68.97,43.2
Finance,14/4/2021,53.5,48.79,42.9
Logistics,14/4/2021,40.86,50.02,45.3
IT,14/4/2021,24.69,68.92,43.2
Finance,15/4/2021,52.85,47.84,43
Logistics,15/4/2021,40.7,49.66,45.6
IT,15/4/2021,23.11,68.79,43.2
Finance,16/4/2021,52.66,45.86,43.1
Logistics,16/4/2021,38.72,48.92,45.7
IT,16/4/2021,21.54,70.32,43.3
Finance,17/4/2021,50.92,45.76,43
Logistics,17/4/2021,40.03,47.61,45.6
IT,17/4/2021,20.51,69.5,43.4
Finance,18/4/2021,52.66,44.15,43.3
Logistics,18/4/2021,41.35,47.16,45.9
IT,18/4/2021,20.43,69.46,43.4
Finance,19/4/2021,52.91,45.25,43.6
Logistics,19/4/2021,42.8,48.57,46
IT,19/4/2021,21.62,67.95,43.4
Finance,20/4/2021,51.92,46.74,43.9
Logistics,20/4/2021,40.81,48.56,46.3
IT,20/4/2021,20.46,66.86,43.6
Finance,21/4/2021,52.63,47.47,43.8
Logistics,21/4/2021,41.38,49.08,46.5
IT,21/4/2021,21.02,67.86,43.8
Finance,22/4/2021,52.69,46.41,43.7
Logistics,22/4/2021,43.36,49.25,46.4
IT,22/4/2021,20.06,66.59,43.8
Finance,23/4/2021,53.12,45.91,43.6
Logistics,23/4/2021,42.97,47.47,46.3
IT,23/4/2021,22.04,66.45,43.7
Finance,24/4/2021,51.67,47.79,43.6
Logistics,24/4/2021,44.25,46.26,46.3
IT,24/4/2021,20.55,67.56,43.9
Finance,25/4/2021,50.32,47.01,43.6
Logistics,25/4/2021,44.47,47.93,46.3
IT,25/4/2021,21.18,66.31,43.9
Finance,26/4/2021,52,48.28,43.7
Logistics,26/4/2021,43.84,45.94,46.6
IT,26/4/2021,20.66,66.34,44
Finance,27/4/2021,50.48,46.77,43.7
Logistics,27/4/2021,44.57,46.19,46.8
IT,27/4/2021,20.69,67.29,44
Finance,28/4/2021,48.99,46.7,43.8
Logistics,28/4/2021,45.34,44.39,47.1
IT,28/4/2021,22.42,67.73,44.1
Finance,29/4/2021,49,47.96,43.8
Logistics,29/4/2021,43.76,44.54,47.3
IT,29/4/2021,21.84,67.51,44.2
Finance,30/4/2021,47.74,48.23,43.7
Logistics,30/4/2021,42.69,42.93,47.4
IT,30/4/2021,21.62,68.65,44.2
Finance,1/5/2021,48.39,49.63,44
Logistics,1/5/2021,40.77,42.81,47.3
IT,1/5/2021,20.4,70.19,44.4
Finance,2/5/2021,49.84,48.64,43.9
Logistics,2/5/2021,41.04,44.5,47.5
IT,2/5/2021,21.65,70.49,44.3
Finance,3/5/2021,50.7,46.74,43.9
Logistics,3/5/2021,41.35,44.12,47.8
IT,3/5/2021,23.19,69.78,44.2
Finance,4/5/2021,51.42,46.95,43.8
Logistics,4/5/2021,40.76,42.91,47.8
IT,4/5/2021,22.57,68.22,44.2
Finance,5/5/2021,52.6,48.53,43.8
Logistics,5/5/2021,40.09,40.96,48.1
IT,5/5/2021,22.6,67.86,44.5
Finance,6/5/2021,51.08,49.09,43.9
Logistics,6/5/2021,40.36,38.99,48.2
IT,6/5/2021,21.56,66.72,44.5
Finance,7/5/2021,52.72,49.43,44
Logistics,7/5/2021,40,38.15,48.1
IT,7/5/2021,20.92,65.75,44.5
Finance,8/5/2021,50.85,48.25,44.2
Logistics,8/5/2021,38.68,37.81,48.4
IT,8/5/2021,21.28,65.67,44.8
Finance,9/5/2021,49.58,49.13,44.2
Logistics,9/5/2021,39.71,37.9,48.5
IT,9/5/2021,19.62,63.77,45.1
Finance,10/5/2021,50.54,49.06,44.2
Logistics,10/5/2021,41.57,37.08,48.4
IT,10/5/2021,17.89,62.38,45.3
Finance,11/5/2021,51.28,49.21,44.3
Logistics,11/5/2021,41.18,36.53,48.6
IT,11/5/2021,17.59,60.4,45.6
Finance,12/5/2021,51.44,48.68,44.2
Logistics,12/5/2021,39.19,38.6,48.9
IT,12/5/2021,18.17,61.78,45.9
Finance,13/5/2021,51.32,50.42,44.5
Logistics,13/5/2021,38.6,37.12,49
IT,13/5/2021,18.01,63.88,45.9
Finance,14/5/2021,52.42,49.41,44.6
Logistics,14/5/2021,40.61,35.4,49.3
IT,14/5/2021,19.92,64.15,46.1
Finance,15/5/2021,52.79,47.81,44.5
Logistics,15/5/2021,38.95,33.88,49.5
IT,15/5/2021,18.78,63.76,46.2
Finance,16/5/2021,51.04,47.02,44.4
Logistics,16/5/2021,38.06,35.28,49.4
IT,16/5/2021,16.93,63.67,46.5
Finance,17/5/2021,50.4,48.48,44.6
Logistics,17/5/2021,37.59,33.4,49.6
IT,17/5/2021,17.59,64.53,46.7
Finance,18/5/2021,51.02,47.47,44.9
Logistics,18/5/2021,35.65,35.39,49.6
IT,18/5/2021,19.04,62.75,46.6
Finance,19/5/2021,49.49,45.83,45.2
Logistics,19/5/2021,35.44,36.91,49.6
IT,19/5/2021,20.1,61.34,46.7
Finance,20/5/2021,48.34,46.28,45.4
Logistics,20/5/2021,34.89,36.62,49.7
IT,20/5/2021,18.29,61.31,46.6
Finance,21/5/2021,48.3,48.16,45.5
Logistics,21/5/2021,36.12,37.39,49.7
IT,21/5/2021,17.8,62.96,46.9
Finance,22/5/2021,48.22,49.68,45.6
Logistics,22/5/2021,35.95,37.32,49.8
IT,22/5/2021,16.02,63.42,46.9
Finance,23/5/2021,49.97,51.16,45.6
Logistics,23/5/2021,35.48,38.29,50
IT,23/5/2021,16.16,62.09,47
Finance,24/5/2021,49.31,52.47,45.6
Logistics,24/5/2021,35.38,39.81,50.3
IT,24/5/2021,16.93,60.34,47.2
Finance,25/5/2021,50.4,52.05,45.6
Logistics,25/5/2021,34.07,40.9,50.3
IT,25/5/2021,18.81,58.9,47.4
Finance,26/5/2021,52.25,51.33,45.7
Logistics,26/5/2021,34.76,40.53,50.4
IT,26/5/2021,20.42,58.66,47.3
Finance,27/5/2021,53.71,51.7,45.9
Logistics,27/5/2021,33.9,41.58,50.6
IT,27/5/2021,21.28,59.48,47.4
Finance,28/5/2021,55.15,53.28,45.9
Logistics,28/5/2021,33.13,40.22,50.7
IT,28/5/2021,19.31,59.65,47.4
Finance,29/5/2021,53.75,51.8,46
Logistics,29/5/2021,33.23,38.68,50.6
IT,29/5/2021,20.71,59.88,47.6
Finance,30/5/2021,54.94,50.77,46.3
Logistics,30/5/2021,32.45,38.14,50.5
IT,30/5/2021,21.9,58.89,47.9
Finance,31/5/2021,56.17,50.92,46.5
Logistics,31/5/2021,33.37,39.22,50.7
IT,31/5/2021,22.02,59.24,48.2
Finance,1/6/2021,55.12,50.7,46.7
Logistics,1/6/2021,32.06,40.26,50.7
IT,1/6/2021,21.86,58.63,48.1
Finance,2/6/2021,56.17,51.54,46.6
Logistics,2/6/2021,33.57,40.07,50.6
IT,2/6/2021,23.68,60.46,48.1
Finance,3/6/2021,55.34,50.83,46.5
Logistics,3/6/2021,33.05,41.82,50.7
IT,3/6/2021,25.07,60.55,48.3
Finance,4/6/2021,54.73,50.3,46.6
Logistics,4/6/2021,34.8,41.15,51
IT,4/6/2021,25.64,59.45,48.4
Finance,5/6/2021,56.14,51.82,46.7
Logistics,5/6/2021,33.81,40.28,50.9
IT,5/6/2021,26.4,60.57,48.3
Finance,6/6/2021,55.04,50.86,46.6
Logistics,6/6/2021,31.97,39.04,51.2
IT,6/6/2021,26,59.61,48.3
Finance,7/6/2021,53.79,48.98,46.8
Logistics,7/6/2021,31.09,40.95,51.1
IT,7/6/2021,25.27,61.29,48.2
Finance,8/6/2021,54.02,49.2,46.7
Logistics,8/6/2021,31.82,40.9,51.2
IT,8/6/2021,26.54,62.73,48.4
Finance,9/6/2021,52.36,50.22,46.8
Logistics,9/6/2021,32.29,42.24,51.4
IT,9/6/2021,27.86,62.47,48.3
Finance,10/6/2021,52.95,48.58,46.9
Logistics,10/6/2021,32.35,42.87,51.4
IT,10/6/2021,25.88,60.97,48.6
Finance,11/6/2021,52.25,48.8,47.1
Logistics,11/6/2021,31.15,44.87,51.7
IT,11/6/2021,27.88,59.02,48.8
Finance,12/6/2021,51,50.75,47.4
Logistics,12/6/2021,32.69,46.06,52
IT,12/6/2021,28.76,61.11,48.7
Finance,13/6/2021,52.82,49.28,47.3
Logistics,13/6/2021,31.5,47.05,52.2
IT,13/6/2021,28.59,61.96,48.8
Finance,14/6/2021,54.91,49.61,47.4
Logistics,14/6/2021,33.28,48.74,52.5
IT,14/6/2021,26.67,61.77,48.9
Finance,15/6/2021,55.39,51.24,47.6
Logistics,15/6/2021,34.42,47.4,52.8
IT,15/6/2021,25.66,62.35,49
Finance,16/6/2021,57.01,49.65,47.6
Logistics,16/6/2021,36.36,46.39,52.7
IT,16/6/2021,26.32,64.35,48.9
Finance,17/6/2021,58.87,50.27,47.8
Logistics,17/6/2021,35.35,47.27,52.8
IT,17/6/2021,27.05,66.37,48.8
Finance,18/6/2021,59.32,49.73,48
Logistics,18/6/2021,35.03,48.42,52.9
IT,18/6/2021,28.75,65.35,48.8
Finance,19/6/2021,59.05,50.45,48.3
Logistics,19/6/2021,33.89,47.9,53.2
IT,19/6/2021,28.66,66.09,49
Finance,20/6/2021,57.58,48.71,48.5
Logistics,20/6/2021,35.35,46.34,53.1
IT,20/6/2021,28.25,65.17,49.2
Finance,21/6/2021,56.96,47.49,48.7
Logistics,21/6/2021,33.7,46.2,53.1
IT,21/6/2021,28.58,65.66,49.1
Finance,22/6/2021,56.95,46.12,48.7
Logistics,22/6/2021,35.18,46.51,53.2
IT,22/6/2021,28.09,63.86,49.3
Finance,23/6/2021,57.92,45.9,48.8
Logistics,23/6/2021,35.13,48.61,53.2
IT,23/6/2021,30.03,65.11,49.3
Finance,24/6/2021,55.92,45.13,48.8
Logistics,24/6/2021,35.88,50.47,53.2
IT,24/6/2021,28.34,66.62,49.4
Finance,25/6/2021,53.92,45.04,49.1
Logistics,25/6/2021,37.2,50.86,53.2
IT,25/6/2021,26.61,67.5,49.5
Finance,26/6/2021,55.65,44.01,49.1
Logistics,26/6/2021,38.96,51.98,53.5
IT,26/6/2021,28.17,69.27,49.6
Finance,27/6/2021,55.15,43.74,49.1
Logistics,27/6/2021,38,50.65,53.4
IT,27/6/2021,26.29,67.73,49.9
Finance,28/6/2021,56.51,43.87,49.1
Logistics,28/6/2021,37.67,49.08,53.7
IT,28/6/2021,28.21,68.12,49.8
Finance,29/6/2021,58.56,45.32,49.2
Logistics,29/6/2021,36.09,49.26,53.8
IT,29/6/2021,27.77,66.62,49.8
Finance,30/6/2021,58.57,43.43,49.1
Logistics,30/6/2021,35.17,49.8,53.8
IT,30/6/2021,27.6,66.96,49.7
Finance,1/7/2021,36.65,30.87,17
Logistics,1/7/2021,49.55,48.98,19.9
IT,1/7/2021,20.53,59.67,17.5
Finance,2/7/2021,38.51,32.47,17.2
Logistics,2/7/2021,48.52,49.67,19.9
IT,2/7/2021,20.58,60.77,17.8
Finance,3/7/2021,40.24,33.07,17.1
Logistics,3/7/2021,49.34,49.56,20.2
IT,3/7/2021,20.22,62.29,18.1
Finance,4/7/2021,42.01,31.43,17.3
Logistics,4/7/2021,50.06,49.45,20.3
IT,4/7/2021,21.75,61.3,18.2
Finance,5/7/2021,43.44,33.3,17.6
Logistics,5/7/2021,51.19,50.51,20.3
IT,5/7/2021,21.31,59.38,18.2
Finance,6/7/2021,42.56,31.69,17.6
Logistics,6/7/2021,53.08,51.02,20.3
IT,6/7/2021,20.03,60.59,18.4
Finance,7/7/2021,40.91,29.71,17.6
Logistics,7/7/2021,54.38,49.05,20.6
IT,7/7/2021,20.24,62.12,18.4
Finance,8/7/2021,42.45,31.42,17.7
Logistics,8/7/2021,52.43,47.42,20.9
IT,8/7/2021,18.99,60.99,18.7
Finance,9/7/2021,41.66,30.73,18
Logistics,9/7/2021,51.7,45.45,21
IT,9/7/2021,19.14,62.01,18.6
Finance,10/7/2021,41.54,30.23,18.1
Logistics,10/7/2021,51.63,45.27,21.3
IT,10/7/2021,19.01,62.81,18.8
Finance,11/7/2021,42.81,31.14,18.2
Logistics,11/7/2021,52.5,43.39,21.3
IT,11/7/2021,19.46,61.9,18.9
Finance,12/7/2021,44.72,31.5,18.4
Logistics,12/7/2021,51.71,44.18,21.3
IT,12/7/2021,20.21,62.86,18.8
Finance,13/7/2021,44.64,30.12,18.4
Logistics,13/7/2021,53.04,43.72,21.5
IT,13/7/2021,22.29,61.77,19
Finance,14/7/2021,46.41,30.14,18.3
Logistics,14/7/2021,54.76,42.65,21.6
IT,14/7/2021,21.33,61.75,19.3
Finance,15/7/2021,47.24,32.08,18.5
Logistics,15/7/2021,56.76,44.12,21.8
IT,15/7/2021,23.37,61.38,19.5
Finance,16/7/2021,46.33,30.51,18.5
Logistics,16/7/2021,56.67,43.98,21.9
IT,16/7/2021,22.43,60.98,19.6
Finance,17/7/2021,47.09,28.62,18.5
Logistics,17/7/2021,57.74,42.09,21.9
IT,17/7/2021,22.75,60.99,19.8
Finance,18/7/2021,46.48,26.73,18.5
Logistics,18/7/2021,55.99,43.2,22.1
IT,18/7/2021,21.14,62.61,20.1
Finance,19/7/2021,45.11,28.21,18.8
Logistics,19/7/2021,57.1,42.34,22.3
IT,19/7/2021,21.43,64.53,20.4
Finance,20/7/2021,44.11,27.56,19
Logistics,20/7/2021,56.17,42.16,22.6
IT,20/7/2021,22.57,65.27,20.4
Finance,21/7/2021,44.34,26.53,18.9
Logistics,21/7/2021,54.38,43.93,22.7
IT,21/7/2021,20.65,64.88,20.7
Finance,22/7/2021,44.47,26.5,18.9
Logistics,22/7/2021,53.85,43.82,22.8
IT,22/7/2021,21.2,63.58,20.6
Finance,23/7/2021,44.58,27.17,19.2
Logistics,23/7/2021,54.65,44.97,23.1
IT,23/7/2021,21.13,65.19,20.7
Finance,24/7/2021,43.83,26.56,19.2
Logistics,24/7/2021,52.66,45.46,23.3
IT,24/7/2021,19.15,66.38,20.8
Finance,25/7/2021,42.77,27.81,19.1
Logistics,25/7/2021,53.39,46.81,23.4
IT,25/7/2021,18.36,68.45,21
Finance,26/7/2021,42.72,27.8,19.3
Logistics,26/7/2021,52.51,47.9,23.6
IT,26/7/2021,19.16,67.98,21.1
Finance,27/7/2021,43.06,28.47,19.2
Logistics,27/7/2021,53.67,46.8,23.7
IT,27/7/2021,18.31,67.69,21
Finance,28/7/2021,43.08,27.6,19.3
Logistics,28/7/2021,51.81,48.33,23.9
IT,28/7/2021,17.68,66.87,21.1
Finance,29/7/2021,41.27,27.25,19.3
Logistics,29/7/2021,52.02,49.43,23.8
IT,29/7/2021,15.91,66.3,21.2
Finance,30/7/2021,40.08,26.38,19.4
Logistics,30/7/2021,53.38,51.13,23.8
IT,30/7/2021,15.51,64.71,21.5
Finance,31/7/2021,40.1,28.11,19.3
Logistics,31/7/2021,51.65,51.12,24.1
IT,31/7/2021,16.14,64.86,21.8
Finance,1/8/2021,39.31,29.24,19.5
Logistics,1/8/2021,53.23,49.38,24.3
IT,1/8/2021,14.27,63.73,21.7
Finance,2/8/2021,39.64,27.97,19.6
Logistics,2/8/2021,53.86,49.6,24.2
IT,2/8/2021,13.01,62.28,21.7
Finance,3/8/2021,40.12,28.03,19.5
Logistics,3/8/2021,54.23,50.57,24.1
IT,3/8/2021,11.74,63.5,21.9
Finance,4/8/2021,40.4,29.43,19.6
Logistics,4/8/2021,55.13,52.29,24.2
IT,4/8/2021,10.18,65.01,21.8
Finance,5/8/2021,38.58,31.19,19.7
Logistics,5/8/2021,56.35,53.4,24.3
IT,5/8/2021,9.94,65.39,22
Finance,6/8/2021,38.88,29.95,19.7
Logistics,6/8/2021,55.81,52.94,24.5
IT,6/8/2021,11.16,66.25,22.2
Finance,7/8/2021,38.15,29.52,19.7
Logistics,7/8/2021,53.92,52.57,24.8
IT,7/8/2021,12.32,64.88,22.2
Finance,8/8/2021,39.11,27.72,19.7
Logistics,8/8/2021,53.11,52.81,24.7
IT,8/8/2021,11.55,63.98,22.2
Finance,9/8/2021,41.13,28.45,20
Logistics,9/8/2021,51.49,50.87,24.8
IT,9/8/2021,11.92,65.11,22.1
Finance,10/8/2021,39.47,27.5,20.2
Logistics,10/8/2021,52.67,50.23,25
IT,10/8/2021,10.25,66.75,22
Finance,11/8/2021,41.36,27.75,20.3
Logistics,11/8/2021,51.34,51.19,25.3
IT,11/8/2021,9.29,65.48,22.2
Finance,12/8/2021,42.55,27.83,20.6
Logistics,12/8/2021,52.28,49.55,25.3
IT,12/8/2021,7.39,66.06,22.3
